date,ID,Green,Wet,Road_Dens,Risk,Green_Norm,Wet_Norm,Road_Dens_Norm,Risk_Norm,fix,states,binom
2010-02-01T05:40:00Z,AG252_2010,-18.9428596496582,-85.6969833374023,0,0.416804850101471,0.19971959361267497,-2.025065642759155,-0.04722860954710573,3.176798796960381,1,2,1
2010-02-01T08:00:00Z,AG252_2010,-21.0408363342285,-73.956413269043,0,0.711077094078064,0.10271444608952054,-1.4183415996323385,-0.04722860954710573,5.715647323397505,2,2,1
2010-02-01T09:20:00Z,AG252_2010,-20.7991104125977,-74.1984558105469,0,0.747077584266663,0.11389124269570834,-1.4308497681910106,-0.04722860954710573,6.026243355939429,3,2,1
2010-02-01T09:40:00Z,AG252_2010,-22.1914310455322,-76.1589813232422,0,0.729814350605011,0.04951385023435883,-1.532164947844974,-0.04722860954710573,5.877303942724123,4,2,1
2010-02-01T10:00:00Z,AG252_2010,-21.5684337615967,-77.1613998413086,0,0.723819255828857,0.07831967247211434,-1.5839674934322194,-0.04722860954710573,5.825580962219377,5,2,1
2010-02-01T10:20:00Z,AG252_2010,-22.430965423584,-76.2789611816406,0,0.712893486022949,0.03843838507277115,-1.5383652144723534,-0.04722860954710573,5.731318335893914,6,2,1
2010-02-01T10:40:00Z,AG252_2010,-22.2912712097168,-72.7615661621094,0,0.734994888305664,0.044897492995171207,-1.3565948136231274,-0.04722860954710573,5.921999291254856,7,2,1
2010-02-01T11:00:00Z,AG252_2010,-20.9887084960938,-72.9007186889648,0,0.736626863479614,0.10512470577710879,-1.363785877022387,-0.04722860954710573,5.936079238821691,8,2,1
2010-02-01T11:20:00Z,AG252_2010,-21.8240299224854,-75.2296752929688,0,0.753354787826538,0.06650155100503115,-1.4841406774128996,-0.04722860954710573,6.08040024410793,9,2,1
2010-02-01T14:20:00Z,AG252_2010,-21.4510097503662,-79.5594635009766,0,0.61165714263916,0.08374906242480024,-1.7078935780088427,-0.04722860954710573,4.857896711929069,10,2,1
2010-02-01T14:40:00Z,AG252_2010,-20.7472038269043,-73.1439743041992,0,0.652260899543762,0.11629127222875468,-1.3763567342745462,-0.04722860954710573,5.208207658663343,11,2,1
2010-02-01T15:00:00Z,AG252_2010,-22.508186340332,-73.855354309082,0,0.536926507949829,0.03486788475400937,-1.4131191189159236,-0.04722860954710573,4.213154417525622,12,2,1
2010-02-01T15:20:00Z,AG252_2010,-23.3915557861328,-78.7977142333984,0,0.521658778190613,-0.005976889183459147,-1.6685282326480164,-0.04722860954710573,4.081431314193087,13,2,1
2010-02-01T15:40:00Z,AG252_2010,-22.1235733032227,-72.7302780151367,0,0.577704191207886,0.0526514209956229,-1.3549779184534132,-0.04722860954710573,4.564965922587149,14,2,1
2010-02-01T16:00:00Z,AG252_2010,-20.7310695648193,-77.1875228881836,0,0.611445844173431,0.11703727979177639,-1.5853174688189773,-0.04722860954710573,4.856073723831022,15,2,1
2010-02-01T16:20:00Z,AG252_2010,-17.8545455932617,-69.0694351196289,0,0.555919766426086,0.2500404891539368,-1.1657944810323915,-0.04722860954710573,4.377019706494297,16,2,1
2010-02-01T16:40:00Z,AG252_2010,-19.8632984161377,-72.1747741699219,0,0.55410897731781,0.15716082783370183,-1.3262708337906737,-0.04722860954710573,4.3613970327514044,17,2,1
2010-02-01T19:00:00Z,AG252_2010,-21.4028568267822,-74.0114974975586,0,0.586125433444977,0.08597553209450186,-1.4211882182924982,-0.04722860954710573,4.637620611848666,18,2,1
2010-02-01T20:00:00Z,AG252_2010,-16.852632522583,-69.7959518432617,0,0.476320326328278,0.29636642115373407,-1.2033390944025444,-0.04722860954710573,3.6902715495270537,19,2,1
